Currency,Date,Buy Rate,Sell Rate
USD,8/4/2020,183.38,187.85
USD,7/31/2020,183.36,187.86
USD,7/30/2020,183.45,187.95
USD,7/29/2020,183.5,188
USD,7/28/2020,183.51,188.01
USD,7/27/2020,183.52,188.02
USD,7/24/2020,183.52,188.02
USD,7/23/2020,183.54,188.04
USD,7/22/2020,183.54,188.04
USD,7/21/2020,183.53,188.03
USD,7/20/2020,183.48,188.08
USD,7/17/2020,183.49,188.09
USD,7/16/2020,183.54,188.14
USD,7/15/2020,183.53,188.13
USD,7/14/2020,183.52,188.12
USD,7/13/2020,183.5,188.1
USD,7/10/2020,183.5,188.1
USD,7/9/2020,183.48,188.08
USD,7/8/2020,183.55,188.15
USD,7/7/2020,183.53,188.13
USD,7/6/2020,183.58,188.18
USD,7/3/2020,183.68,188.38
USD,7/2/2020,183.71,188.41
USD,7/1/2020,183.79,188.49
USD,6/30/2020,183.81,188.51
USD,6/29/2020,183.78,188.48
USD,6/26/2020,183.76,188.46
USD,6/25/2020,184.13,188.83
USD,6/24/2020,184.1,188.8
USD,6/23/2020,184.12,188.82
USD,6/22/2020,184.2,188.8
USD,6/19/2020,184.08,188.78
USD,6/18/2020,184.02,188.72
USD,6/17/2020,183.61,188.41
USD,6/16/2020,183.32,188.22
USD,6/15/2020,182.74,187.74
USD,6/12/2020,182.64,187.64
USD,6/11/2020,182.55,187.55
USD,6/10/2020,182.5,187.5
USD,6/9/2020,182.6,187.6
USD,6/8/2020,182.86,187.86
USD,6/4/2020,183.27,188.07
USD,6/3/2020,183.37,188.27
USD,6/2/2020,183.42,188.42
USD,6/1/2020,183.51,188.61
USD,5/29/2020,183.52,188.62
USD,5/28/2020,183.51,188.61
USD,5/27/2020,183.3,188.4
USD,5/26/2020,183.16,188.06
USD,5/22/2020,183.81,188.81
USD,5/21/2020,184.15,189.25
USD,5/20/2020,184.5,189.6
USD,5/19/2020,184.63,189.73
USD,5/18/2020,184.74,189.94
USD,5/15/2020,184.89,189.99
USD,5/14/2020,185.14,190.34
USD,5/13/2020,184.54,190.34
USD,5/12/2020,184.63,190.12
USD,5/11/2020,184.36,190.16
USD,5/6/2020,186.54,191.5
USD,5/5/2020,185.81,191.71
USD,5/4/2020,188.3788,194.1158
USD,4/30/2020,190.42,195.82
USD,4/29/2020,189.81,195.89
USD,4/28/2020,190.45,196.05
USD,4/27/2020,189.69,196.07
USD,4/24/2020,190.6982,197.6483
USD,4/23/2020,191.7,198.2
USD,4/22/2020,190.78,197.85
USD,4/21/2020,190.1895,197.2168
USD,4/20/2020,189.6324,196.6534
USD,4/17/2020,188.4656,195.4796
USD,4/16/2020,189.3356,195.5796
USD,4/15/2020,188.5124,195.7834
USD,4/9/2020,194.2034,200.474
USD,4/8/2020,193.9572,200.4652
USD,4/6/2020,193.3598,199.4042
USD,4/3/2020,188.5584,193.753
USD,4/2/2020,187.7084,192.803
USD,4/1/2020,187.5584,192.653
USD,3/31/2020,187.3584,192.453
USD,3/30/2020,187.4091,192.5025
USD,3/27/2020,187.103,191.9902
USD,3/24/2020,185.9354,190.6188
USD,3/20/2020,185.385,189.8775
USD,3/19/2020,184.117,188.2057
USD,3/18/2020,183.149,187.2339
USD,3/17/2020,182.5795,186.6635
USD,3/13/2020,181.2135,185.0899
USD,3/12/2020,180.6847,184.3588
USD,3/11/2020,180.6547,184.3288
USD,3/10/2020,180.096,183.7676
USD,3/6/2020,180.0161,183.6875
USD,3/5/2020,180.1759,183.8477
USD,3/4/2020,180.2057,183.8779
USD,3/3/2020,180.1558,183.8278
USD,3/2/2020,180.0062,183.6774
USD,2/28/2020,179.9662,183.6374
USD,2/27/2020,179.8266,183.4971
USD,2/26/2020,179.8165,183.4872
USD,2/25/2020,179.8264,183.4972
USD,2/24/2020,179.7367,183.407
USD,2/20/2020,180.0159,183.6877
USD,2/19/2020,179.7266,183.3971
USD,2/18/2020,179.6568,183.3269
USD,2/17/2020,179.5969,183.2668
USD,2/14/2020,179.5671,183.2366
USD,2/13/2020,179.5771,183.2466
USD,2/12/2020,179.557,183.2267
USD,2/11/2020,179.5371,183.2066
USD,2/10/2020,179.557,183.2267
USD,2/7/2020,179.5272,183.1965
USD,2/6/2020,179.5471,183.2166
USD,2/5/2020,179.597,183.2667
USD,2/3/2020,179.577,183.2467
USD,1/31/2020,179.6369,183.3068
USD,1/30/2020,179.637,183.3067
USD,1/29/2020,179.6668,183.3369
USD,1/28/2020,179.6767,183.347
USD,1/27/2020,179.6468,183.3169
USD,1/24/2020,179.6068,183.2769
USD,1/23/2020,179.557,183.2267
USD,1/22/2020,179.5071,183.1766
USD,1/21/2020,179.3948,183.0639
USD,1/20/2020,179.3749,183.0438
USD,1/17/2020,179.3749,183.0438
USD,1/16/2020,179.5942,183.2642
USD,1/14/2020,179.5642,183.2342
USD,1/13/2020,179.4148,183.0839
USD,1/9/2020,179.6836,183.3546
USD,1/8/2020,179.3748,183.0439
USD,1/7/2020,179.3846,183.054
USD,1/6/2020,179.3748,183.0439
USD,1/3/2020,179.3145,183.084
USD,1/2/2020,179.245,182.9138
USD,1/1/2020,179.4845,183.154
USD,12/31/2019,179.6638,183.3345
USD,12/30/2019,179.5443,183.2142
USD,12/27/2019,179.3945,183.064
USD,12/26/2019,179.3445,183.014
USD,12/24/2019,179.3248,182.9939
USD,12/23/2019,179.1452,182.8136
USD,12/20/2019,179.3745,183.144
USD,12/19/2019,179.175,182.8438
USD,12/18/2019,179.1452,182.8136
USD,12/17/2019,179.1749,182.8438
USD,12/16/2019,179.1451,182.8137
USD,12/13/2019,178.8958,182.5633
USD,12/12/2019,179.1852,182.8536
USD,12/10/2019,179.3349,183.0038
USD,12/9/2019,179.315,182.9838
USD,12/6/2019,179.5242,183.1942
USD,12/5/2019,179.3546,183.024
USD,12/4/2019,179.5443,183.2142
USD,12/3/2019,179.225,182.8938
USD,12/2/2019,178.9357,182.6033
USD,11/29/2019,178.7462,182.4131
USD,11/28/2019,178.9256,182.5934
USD,11/27/2019,179.5937,183.2645
USD,11/26/2019,178.8857,182.5533
USD,11/25/2019,178.0975,181.7623
USD,11/22/2019,177.7086,181.3717
USD,11/21/2019,177.3996,181.0611
USD,11/20/2019,177.4094,181.0712
USD,11/19/2019,177.629,181.2914
USD,11/18/2019,178.0072,181.6725
USD,11/15/2019,178.4469,182.1126
USD,11/14/2019,178.4372,182.1025
USD,11/13/2019,178.6266,182.2928
USD,11/8/2019,178.8258,182.4933
USD,11/7/2019,178.8061,182.4731
USD,11/6/2019,178.407,182.0726
USD,11/5/2019,178.5066,182.1728
USD,11/4/2019,179.1951,182.8637
USD,11/1/2019,179.3149,182.9838
USD,10/31/2019,179.6051,183.3179
USD,10/30/2019,179.5942,183.2642
USD,10/29/2019,179.5143,183.1842
USD,10/28/2019,179.4245,183.094
USD,10/25/2019,179.3149,182.9838
USD,10/24/2019,179.4246,183.094
USD,10/23/2019,179.6339,183.3044
USD,10/22/2019,179.7837,183.4545
USD,10/21/2019,179.9731,183.6449
USD,10/18/2019,179.983,183.6549
USD,10/17/2019,179.8933,183.5647
USD,10/16/2019,179.8932,183.5648
USD,10/15/2019,179.0654,182.7335
USD,10/14/2019,178.6863,182.353
USD,10/11/2019,178.6062,182.2731
USD,10/10/2019,178.5566,182.2228
USD,10/9/2019,178.4768,182.1427
USD,10/8/2019,178.9057,182.5733
USD,10/7/2019,179.4045,183.074
USD,10/4/2019,179.544,183.2143
USD,10/3/2019,179.8833,183.5547
USD,10/2/2019,180.3622,184.0354
USD,10/1/2019,180.0828,183.755
USD,9/30/2019,179.8933,183.5647
USD,9/27/2019,179.8733,183.5447
USD,9/26/2019,179.6239,183.2944
USD,9/25/2019,179.245,182.9138
USD,9/24/2019,179.4742,183.1442
USD,9/23/2019,179.125,182.7938
USD,9/20/2019,178.9654,182.6335
USD,9/19/2019,178.786,182.4532
USD,9/18/2019,178.6163,182.283
USD,9/17/2019,178.5167,182.1828
USD,9/16/2019,178.4069,182.0726
USD,9/12/2019,178.4069,182.0726
USD,9/11/2019,178.4369,182.1026
USD,9/10/2019,178.5166,182.1828
USD,9/9/2019,178.8357,182.5033
USD,9/6/2019,178.716,182.3832
USD,9/5/2019,178.5063,182.173
USD,9/4/2019,178.3168,181.9827
USD,9/3/2019,177.8982,181.5619
USD,9/2/2019,177.3497,181.011
USD,8/30/2019,178.4366,182.1028
USD,8/29/2019,178.4868,182.1527
USD,8/28/2019,177.7982,181.4619
USD,8/27/2019,177.6784,181.3418
USD,8/26/2019,177.8078,181.4721
USD,8/23/2019,177.5785,181.2417
USD,8/22/2019,176.8104,180.4706
USD,8/21/2019,175.9657,179.6867
USD,8/20/2019,175.4839,179.1386
USD,8/19/2019,175.1946,178.8482
USD,8/16/2019,175.1447,178.7981
USD,8/15/2019,174.9952,178.6478
USD,8/13/2019,174.9454,178.5977
USD,8/9/2019,175.0151,178.6679
USD,8/8/2019,175.534,179.1885
USD,8/7/2019,175.5736,179.2287
USD,8/6/2019,174.9852,178.6378
USD,8/5/2019,174.6559,178.3074
USD,8/2/2019,174.5862,178.2372
USD,8/1/2019,174.4068,178.0569
USD,7/31/2019,174.3269,177.9768
USD,7/30/2019,174.257,177.9068
USD,7/29/2019,174.247,177.8968
USD,7/26/2019,174.247,177.8968
USD,7/25/2019,174.2469,177.8968
USD,7/24/2019,174.0574,177.7065
USD,7/23/2019,173.9476,177.5964
USD,7/22/2019,173.818,177.4662
USD,7/19/2019,173.7581,177.4061
USD,7/18/2019,173.7283,177.376
USD,7/17/2019,173.7382,177.3861
USD,7/15/2019,173.5887,177.2358
USD,7/12/2019,173.5688,177.2157
USD,7/11/2019,173.6684,177.3159
USD,7/10/2019,173.8081,177.4561
USD,7/9/2019,174.1371,177.7867
USD,7/8/2019,174.1371,177.8867
USD,7/5/2019,174.1171,177.8667
USD,7/4/2019,174.1072,177.8566
USD,7/3/2019,174.3166,178.067
USD,7/2/2019,174.3168,178.0669
USD,7/1/2019,174.5159,178.2674
USD,6/28/2019,174.6059,178.3574
USD,6/27/2019,174.516,178.2673
USD,6/26/2019,174.4664,178.2171
USD,6/25/2019,174.5363,178.2872
USD,6/24/2019,174.7557,178.5075
USD,6/21/2019,174.7657,178.5175
USD,6/20/2019,174.7458,178.4975
USD,6/19/2019,174.7954,178.5477
USD,6/18/2019,174.6854,178.6377
USD,6/17/2019,174.6856,178.6376
USD,6/14/2019,174.5059,178.4574
USD,6/13/2019,174.4062,178.3572
USD,6/12/2019,174.3763,178.3272
USD,6/11/2019,174.3464,178.2971
USD,6/10/2019,174.3663,178.3172
USD,6/7/2019,174.3264,178.2771
USD,6/6/2019,174.4062,178.3572
USD,6/4/2019,174.396,178.3473
USD,6/3/2019,174.3863,178.3372
USD,5/31/2019,174.3163,178.2672
USD,5/30/2019,174.1866,178.137
USD,5/29/2019,174.1666,178.117
USD,5/28/2019,174.1769,178.1268
USD,5/27/2019,174.2664,178.2171
USD,5/24/2019,174.2863,178.2372
USD,5/23/2019,174.6257,178.5775
USD,5/22/2019,174.1366,178.087
USD,5/21/2019,173.8575,177.8065
USD,5/17/2019,173.8774,177.8265
USD,5/16/2019,174.1768,178.1269
USD,5/15/2019,174.6354,178.5877
USD,5/14/2019,174.426,178.3773
USD,5/13/2019,174.1864,178.1371
USD,5/10/2019,173.6976,177.6464
USD,5/9/2019,172.8993,176.8454
USD,5/8/2019,174.8752,178.8278
USD,5/7/2019,175.3436,179.2987
USD,5/6/2019,175.074,179.0285
USD,5/3/2019,174.7742,178.7284
USD,5/2/2019,174.1164,178.0671
USD,4/30/2019,173.7878,177.7363
USD,4/29/2019,173.5082,177.4561
USD,4/26/2019,173.1388,177.0857
USD,4/25/2019,172.919,176.8656
USD,4/24/2019,172.6205,176.5647
USD,4/23/2019,172.5507,176.4946
USD,4/22/2019,172.3812,176.3243
USD,4/18/2019,172.481,176.3244
USD,4/17/2019,172.6206,176.4647
USD,4/16/2019,172.6107,176.4546
USD,4/12/2019,172.6606,176.5047
USD,4/11/2019,172.6507,176.4946
USD,4/10/2019,172.7204,176.5648
USD,4/9/2019,172.6206,176.4647
USD,4/8/2019,172.82,176.665
USD,4/5/2019,172.6604,176.5048
USD,4/4/2019,172.6505,176.4947
USD,4/3/2019,172.531,176.3744
USD,4/2/2019,172.8204,176.6648
USD,4/1/2019,173.3888,177.2357
USD,3/29/2019,174.1668,178.0169
USD,3/28/2019,174.2766,178.127
USD,3/27/2019,175.5538,179.4086
USD,3/26/2019,176.0922,179.9496
USD,3/25/2019,176.0123,179.8695
USD,3/22/2019,175.9324,179.7894
USD,3/21/2019,176.3517,180.2098
USD,3/19/2019,176.292,180.1497
USD,3/18/2019,176.4214,180.28
USD,3/15/2019,176.7406,180.6005
USD,3/14/2019,176.7306,180.5905
USD,3/13/2019,176.7206,180.5805
USD,3/12/2019,176.4611,180.3202
USD,3/11/2019,176.3014,180.16
USD,3/8/2019,176.3315,180.19
USD,3/7/2019,176.3414,180.2
USD,3/6/2019,176.99,180.8508
USD,3/5/2019,177.6585,181.5217
USD,3/1/2019,177.8675,181.7323
USD,2/28/2019,177.798,181.662
USD,2/27/2019,177.7081,181.5719
USD,2/26/2019,177.5385,181.4017
USD,2/25/2019,177.419,181.2814
USD,2/22/2019,177.4488,181.3115
USD,2/21/2019,177.5086,181.3717
USD,2/20/2019,177.638,181.502
USD,2/18/2019,176.5609,180.4203
USD,2/15/2019,176.4211,180.2802
USD,2/14/2019,176.3514,180.21
USD,2/13/2019,176.1917,180.0498
USD,2/12/2019,175.783,179.6391
USD,2/11/2019,175.773,179.6291
USD,2/8/2019,175.6634,179.5189
USD,2/7/2019,175.7528,179.6092
USD,2/6/2019,176.1218,179.9798
USD,2/5/2019,174.9847,178.8381
USD,2/1/2019,176.3416,180.1999
USD,1/31/2019,177.4187,181.2816
USD,1/30/2019,178.8357,182.7033
USD,1/29/2019,179.5439,183.4144
USD,1/28/2019,179.5839,183.4544
USD,1/25/2019,179.7034,183.5747
USD,1/24/2019,180.0825,183.9552
USD,1/23/2019,180.0124,183.8853
USD,1/22/2019,179.6836,183.5546
USD,1/21/2019,179.554,183.4243
USD,1/18/2019,179.7933,183.6647
USD,1/17/2019,180.222,184.0955
USD,1/16/2019,180.0624,184.0353
USD,1/14/2019,179.813,183.7649
USD,1/11/2019,179.873,183.8449
USD,1/10/2019,180.182,184.1555
USD,1/9/2019,180.3715,184.3458
USD,1/8/2019,180.1222,184.0954
USD,1/7/2019,180.5213,184.4959
USD,1/4/2019,180.6906,184.6663
USD,1/3/2019,180.6708,184.6462
USD,1/2/2019,180.5708,184.5462
USD,1/1/2019,180.6606,184.6363
USD,12/31/2018,180.7202,184.6966
USD,12/28/2018,180.1015,184.0758
USD,12/27/2018,179.5832,183.5548
USD,12/26/2018,179.2039,183.1744
USD,12/24/2018,178.9846,182.954
USD,12/21/2018,178.7451,182.7137
USD,12/20/2018,178.2563,182.223
USD,12/19/2018,177.9074,181.8724
USD,12/18/2018,177.7378,181.7021
USD,12/17/2018,177.6678,181.6321
USD,12/14/2018,177.3984,181.3618
USD,12/13/2018,177.3388,181.3015
USD,12/12/2018,177.0992,181.0613
USD,12/11/2018,176.88,180.8408
USD,12/10/2018,176.6206,180.5805
USD,12/7/2018,177.0594,181.0212
USD,12/6/2018,177.0594,181.0212
USD,12/5/2018,176.8797,180.841
USD,12/4/2018,176.6106,180.5705
USD,12/3/2018,176.9399,180.9009
USD,11/30/2018,177.498,181.462
USD,11/29/2018,177.4281,181.3919
USD,11/28/2018,178.3257,182.2733
USD,11/27/2018,177.997,181.9426
USD,11/26/2018,177.598,181.542
USD,11/23/2018,176.7204,180.6606
USD,11/21/2018,175.1136,179.0487
USD,11/19/2018,174.3357,178.2675
USD,11/16/2018,174.2059,178.1374
USD,11/15/2018,174.176,178.1073
USD,11/14/2018,173.7271,177.6267
USD,11/13/2018,173.4082,177.3061
USD,11/12/2018,172.9693,176.8654
USD,11/9/2018,172.8194,176.7154
USD,11/8/2018,172.4601,176.3549
USD,11/7/2018,172.191,176.0844
USD,11/5/2018,172.1612,176.0543
USD,11/2/2018,171.9317,175.824
USD,11/1/2018,173.4281,177.3261
USD,10/31/2018,172.3605,176.2547
USD,10/30/2018,171.6722,175.5637
USD,10/29/2018,170.8643,174.7525
USD,10/26/2018,170.555,174.4421
USD,10/25/2018,170.4353,174.3219
USD,10/23/2018,170.2356,174.1217
USD,10/22/2018,169.4972,173.3808
USD,10/19/2018,169.1084,172.9901
USD,10/18/2018,168.8494,172.7295
USD,10/17/2018,168.7594,172.6395
USD,10/16/2018,168.4003,172.279
USD,10/15/2018,167.7325,171.6077
USD,10/12/2018,169.0484,172.9301
USD,10/11/2018,169.0186,172.9
USD,10/10/2018,168.9389,172.8198
USD,10/9/2018,168.4701,172.3491
USD,10/8/2018,168.1208,171.9987
USD,10/5/2018,167.8014,171.6784
USD,10/4/2018,167.5521,171.4279
USD,10/3/2018,167.0732,170.9473
USD,10/2/2018,166.8839,170.7569
USD,10/1/2018,167.0334,170.9072
USD,9/28/2018,166.9834,170.8572
USD,9/27/2018,166.8042,170.6767
USD,9/26/2018,166.7844,170.6566
USD,9/25/2018,166.5244,170.3966
USD,9/21/2018,166.7839,170.6569
USD,9/20/2018,165.0887,168.6341
USD,9/19/2018,163.8714,167.4125
USD,9/18/2018,163.1038,166.6411
USD,9/17/2018,161.8174,165.149
USD,9/14/2018,160.949,164.3781
USD,9/13/2018,160.5398,163.9676
USD,9/12/2018,160.3604,163.7873
USD,9/11/2018,160.41,163.8475
USD,9/10/2018,160.0408,163.477
USD,9/7/2018,159.8836,163.2576
USD,9/6/2018,160.3729,163.578
USD,9/5/2018,160.1636,163.3676
USD,9/4/2018,159.7943,162.9973
USD,9/3/2018,159.5847,162.787
USD,8/31/2018,159.5446,162.7471
USD,8/30/2018,159.4849,162.6869
USD,8/29/2018,159.2951,162.4968
USD,8/28/2018,159.2055,162.4066
USD,8/27/2018,159.1059,162.3064
USD,8/24/2018,158.9162,162.1162
USD,8/23/2018,158.7666,161.966
USD,8/21/2018,158.7366,161.936
USD,8/20/2018,158.6168,161.8159
USD,8/17/2018,158.5869,161.7858
USD,8/16/2018,158.3475,161.5455
USD,8/15/2018,158.2876,161.4854
USD,8/14/2018,158.2179,161.4153
USD,8/13/2018,158.1878,161.3853
USD,8/10/2018,158.1479,161.3453
USD,8/9/2018,158.128,161.3252
USD,8/8/2018,157.9783,161.175
USD,8/7/2018,157.9884,161.185
USD,8/6/2018,158.0082,161.2051
USD,8/3/2018,157.9286,161.1249
USD,8/2/2018,157.8288,161.0248
USD,8/1/2018,157.9086,161.1049
USD,7/31/2018,157.9184,161.115
USD,7/30/2018,157.7888,160.9848
USD,7/26/2018,157.7789,160.9747
USD,7/25/2018,157.739,160.9347
USD,7/24/2018,157.7589,160.9547
USD,7/23/2018,158.1079,161.3053
USD,7/20/2018,158.1079,161.3053
USD,7/19/2018,158.078,161.2752
USD,7/18/2018,158.0581,161.2551
USD,7/17/2018,158.0682,161.2578
USD,7/16/2018,157.7089,160.8973
USD,7/13/2018,157.5591,160.7471
USD,7/12/2018,157.4994,160.5976
USD,7/11/2018,157.4794,160.5776
USD,7/10/2018,157.4594,160.5576
USD,7/9/2018,157.3697,160.4675
USD,7/6/2018,157.1502,160.2472
USD,7/5/2018,156.8613,159.9565
USD,7/4/2018,156.7213,159.8165
USD,7/3/2018,156.6715,159.7664
USD,7/2/2018,156.6515,159.7464
USD,6/29/2018,156.6716,159.7664
USD,6/28/2018,156.7614,159.8565
USD,6/26/2018,157.1705,160.267
USD,6/25/2018,157.3001,160.3972
USD,6/22/2018,157.8289,160.9279
USD,6/21/2018,158.1181,161.3183
USD,6/20/2018,158.0681,161.2683
USD,6/19/2018,157.9784,161.1782
USD,6/18/2018,157.8084,161.0082
USD,6/14/2018,157.8284,160.9282
USD,6/13/2018,157.7089,160.8079
USD,6/12/2018,157.6291,160.7278
USD,6/11/2018,157.1502,160.2472
USD,6/8/2018,157.0804,160.177
USD,6/7/2018,156.9108,160.0069
USD,6/6/2018,156.7911,159.8867
USD,6/5/2018,156.7213,159.8165
USD,6/4/2018,156.7511,159.8467
USD,6/1/2018,156.5817,159.6163
USD,5/31/2018,156.382,159.4762
USD,5/30/2018,156.2426,159.3358
USD,5/28/2018,156.2823,159.376
USD,5/25/2018,156.2424,159.3359
USD,5/24/2018,156.2324,159.3259
USD,5/23/2018,156.2324,159.3259
USD,5/22/2018,156.1427,159.2457
USD,5/21/2018,156.2227,159.3157
USD,5/18/2018,156.2424,159.3359
USD,5/17/2018,156.4624,159.5559
USD,5/16/2018,156.2024,159.2959
USD,5/15/2018,156.1424,159.2359
USD,5/14/2018,156.0824,159.1759
USD,5/11/2018,156.0823,159.2961
USD,5/10/2018,156.0424,159.256
USD,5/9/2018,155.973,158.9855
USD,5/8/2018,155.9833,158.9952
USD,5/4/2018,155.9826,158.9878
USD,5/3/2018,155.5227,159.0357
USD,5/2/2018,155.6027,159.0077
USD,5/1/2018,155.5028,159.0056
USD,4/27/2018,155.4047,159.0139
USD,4/26/2018,155.5247,159.0339
USD,4/25/2018,155.2641,159.0445
USD,4/24/2018,154.9148,158.6938
USD,4/23/2018,154.3957,158.173
USD,4/20/2018,154.2861,158.0626
USD,4/19/2018,154.3461,158.1226
USD,4/18/2018,154.3657,158.143
USD,4/17/2018,154.0266,157.8022
USD,4/16/2018,153.7572,157.5316
USD,4/12/2018,153.6874,157.4615
USD,4/11/2018,153.6276,157.4013
USD,4/10/2018,153.5877,157.3612
USD,4/9/2018,153.4779,157.251
USD,4/6/2018,153.6176,157.3913
USD,4/5/2018,153.8769,157.6519
USD,4/4/2018,153.8272,157.6016
USD,4/3/2018,153.2786,157.0504
USD,4/2/2018,153.7474,157.5215
USD,3/29/2018,153.7175,157.4914
USD,3/28/2018,154.0167,157.7921
USD,3/27/2018,154.0665,157.8423
USD,3/26/2018,154.1165,157.8923
USD,3/23/2018,154.1065,157.8823
USD,3/22/2018,154.0766,157.8522
USD,3/21/2018,154.0766,157.8522
USD,3/20/2018,154.0765,157.8523
USD,3/19/2018,153.9266,157.7022
USD,3/16/2018,153.9066,157.6822
USD,3/15/2018,153.767,157.5418
USD,3/14/2018,153.6375,157.4214
USD,3/13/2018,153.5877,157.3712
USD,3/12/2018,153.4479,157.231
USD,3/9/2018,153.3581,157.1408
USD,3/8/2018,153.3481,157.1308
USD,3/7/2018,153.1288,156.9102
USD,3/6/2018,153.079,156.86
USD,3/5/2018,153.1787,156.9603
USD,3/2/2018,153.1186,156.9004
USD,2/28/2018,152.9392,156.7198
USD,2/27/2018,152.959,156.74
USD,2/26/2018,153.2186,157.0004
USD,2/23/2018,153.2376,157.0201
USD,2/22/2018,153.2277,157.01
USD,2/21/2018,153.4065,157.191
USD,2/20/2018,153.3569,157.1407
USD,2/19/2018,153.1877,156.97
USD,2/16/2018,152.8893,156.6687
USD,2/15/2018,153.4164,157.2011
USD,2/14/2018,152.969,156.7389
USD,2/12/2018,152.3719,156.1364
USD,2/9/2018,152.4213,156.1869
USD,2/8/2018,152.8,155.55
USD,2/7/2018,152.5907,156.3575
USD,2/6/2018,152.3618,156.1265
USD,2/2/2018,152.2329,155.9356
USD,2/1/2018,151.9937,155.765
USD,1/30/2018,151.8148,155.5842
USD,1/29/2018,151.7951,155.5639
USD,1/26/2018,151.7951,155.5639
USD,1/25/2018,151.7554,155.5237
USD,1/24/2018,152.1233,155.8954
USD,1/23/2018,152.0236,155.7951
USD,1/22/2018,151.9242,155.6946
USD,1/19/2018,151.9143,155.6846
USD,1/18/2018,151.8548,155.6242
USD,1/17/2018,151.944,155.7148
USD,1/16/2018,151.9242,155.6946
USD,1/12/2018,151.8246,155.5943
USD,1/11/2018,151.7551,155.5239
USD,1/10/2018,151.795,155.564
USD,1/9/2018,151.8246,155.5943
USD,1/8/2018,151.6556,155.3735
USD,1/5/2018,151.5756,155.3435
USD,1/4/2018,151.6254,155.4139
USD,1/3/2018,151.5458,155.3538
USD,1/2/2018,151.4268,155.233
